,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4239,NCX54,OUT018,2633.810205464481
4240,FDE59,OUT046,760.1248005134787
4241,FDO46,OUT045,2785.57758642993
4242,DRE13,OUT046,1717.7517290130795
4243,FDW14,OUT013,1717.7517290130795
4244,FDF35,OUT046,1717.7517290130795
4245,FDO50,OUT019,1717.7517290130795
4246,DRF49,OUT017,1717.7517290130795
4247,FDT60,OUT049,1717.7517290130795
4248,FDP38,OUT045,760.1248005134787
4249,FDA31,OUT027,370.4193823834197
4250,FDY52,OUT010,760.1248005134787
4251,FDD03,OUT027,553.6929526785715
4252,FDN52,OUT018,2633.810205464481
4253,FDU20,OUT010,1717.7517290130795
4254,FDD22,OUT035,1717.7517290130795
4255,NCB55,OUT019,760.1248005134787
4256,FDN27,OUT045,1717.7517290130795
4257,FDD16,OUT013,1717.7517290130795
4258,FDW48,OUT046,1717.7517290130795
4259,DRN35,OUT045,760.1248005134787
4260,FDX25,OUT049,2785.57758642993
4261,DRD49,OUT049,3874.1350621359225
4262,FDE21,OUT019,1717.7517290130795
4263,FDN44,OUT035,2785.57758642993
4264,DRC01,OUT049,760.1248005134787
4265,NCK30,OUT046,3874.1350621359225
4266,FDU39,OUT013,760.1248005134787
4267,FDB49,OUT013,1717.7517290130795
4268,FDS12,OUT045,1717.7517290130795
4269,FDR57,OUT018,4011.9429512605043
4270,FDX22,OUT027,553.6929526785715
4271,FDC60,OUT013,1717.7517290130795
4272,NCE42,OUT049,3874.1350621359225
4273,NCK42,OUT049,3874.1350621359225
4274,DRE01,OUT017,3874.1350621359225
4275,FDE57,OUT018,3493.6062461538463
4276,DRK59,OUT019,3874.1350621359225
4277,FDB10,OUT027,553.6929526785715
4278,FDQ25,OUT046,2785.57758642993
4279,FDY26,OUT017,3874.1350621359225
4280,FDG28,OUT049,3874.1350621359225
4281,FDM14,OUT049,1717.7517290130795
4282,NCH29,OUT049,1717.7517290130795
4283,FDD48,OUT049,1717.7517290130795
4284,FDC17,OUT045,3874.1350621359225
4285,DRH49,OUT027,252.24345153846156
4286,FDN44,OUT018,4011.9429512605043
4287,FDC29,OUT045,1717.7517290130795
4288,DRK01,OUT019,1717.7517290130795
4289,FDD48,OUT017,1717.7517290130795
4290,FDB59,OUT013,2785.57758642993
4291,FDY45,OUT010,3874.1350621359225
4292,FDX60,OUT035,1717.7517290130795
4293,FDT09,OUT010,1717.7517290130795
4294,DRB24,OUT018,4011.9429512605043
4295,FDL13,OUT035,3874.1350621359225
4296,FDN16,OUT035,1717.7517290130795
4297,FDK57,OUT013,1717.7517290130795
4298,FDO22,OUT027,252.24345153846156
4299,FDC57,OUT010,2785.57758642993
4300,FDZ13,OUT027,122.91127172413792
4301,FDW27,OUT013,2785.57758642993
4302,FDX10,OUT049,760.1248005134787
4303,FDY08,OUT018,3493.6062461538463
4304,FDA49,OUT017,1717.7517290130795
4305,FDC32,OUT018,2633.810205464481
4306,FDO04,OUT035,760.1248005134787
4307,NCZ54,OUT013,2785.57758642993
4308,FDY40,OUT045,760.1248005134787
4309,FDW36,OUT045,1717.7517290130795
4310,FDE11,OUT017,2785.57758642993
4311,DRE37,OUT045,2785.57758642993
4312,NCK19,OUT017,2785.57758642993
4313,FDT19,OUT035,2785.57758642993
4314,FDE56,OUT045,760.1248005134787
4315,FDZ57,OUT010,1717.7517290130795
4316,FDB35,OUT035,1717.7517290130795
4317,FDF09,OUT010,760.1248005134787
4318,FDO34,OUT046,2785.57758642993
4319,FDA55,OUT046,3874.1350621359225
4320,NCM18,OUT035,760.1248005134787
4321,FDJ20,OUT019,1717.7517290130795
4322,DRQ35,OUT019,1717.7517290130795
4323,FDG02,OUT013,2785.57758642993
4324,NCU29,OUT018,4011.9429512605043
4325,FDL27,OUT027,122.91127172413792
4326,NCA54,OUT035,2785.57758642993
4327,FDJ32,OUT035,760.1248005134787
4328,FDB21,OUT019,3874.1350621359225
4329,FDR46,OUT035,2785.57758642993
4330,FDZ32,OUT046,1717.7517290130795
4331,DRF36,OUT017,2785.57758642993
4332,NCU54,OUT017,3874.1350621359225
4333,NCI31,OUT017,760.1248005134787
4334,DRA59,OUT035,2785.57758642993
4335,NCC55,OUT045,760.1248005134787
4336,FDE44,OUT018,1758.2753692307695
4337,NCN26,OUT018,2633.810205464481
4338,FDC11,OUT049,1717.7517290130795
4339,FDV24,OUT035,2785.57758642993
4340,FDR40,OUT019,1717.7517290130795
4341,NCQ17,OUT049,2785.57758642993
4342,FDC46,OUT045,2785.57758642993
4343,NCM18,OUT046,760.1248005134787
4344,FDK16,OUT046,1717.7517290130795
4345,FDI28,OUT017,1717.7517290130795
4346,FDS11,OUT018,5908.442360000001
4347,DRD13,OUT046,760.1248005134787
4348,FDL36,OUT035,1717.7517290130795
4349,FDI27,OUT013,760.1248005134787
4350,FDJ53,OUT019,1717.7517290130795
4351,FDS44,OUT045,3874.1350621359225
4352,FDE28,OUT046,3874.1350621359225
4353,FDQ33,OUT018,4011.9429512605043
4354,FDB37,OUT017,3874.1350621359225
4355,FDQ31,OUT045,1717.7517290130795
4356,NCQ05,OUT046,2785.57758642993
4357,FDE10,OUT013,1717.7517290130795
4358,FDF38,OUT017,760.1248005134787
4359,FDE50,OUT019,2785.57758642993
4360,DRG37,OUT010,2785.57758642993
4361,NCH06,OUT049,3874.1350621359225
4362,FDY14,OUT045,3874.1350621359225
4363,FDO27,OUT017,1717.7517290130795
4364,FDQ19,OUT049,3874.1350621359225
4365,FDZ26,OUT019,3874.1350621359225
4366,FDN51,OUT013,3874.1350621359225
4367,FDK20,OUT035,1717.7517290130795
4368,FDD40,OUT018,5908.442360000001
4369,DRI25,OUT018,1758.2753692307695
4370,FDH56,OUT017,1717.7517290130795
4371,FDI36,OUT027,553.6929526785715
4372,DRH11,OUT018,1758.2753692307695
4373,NCV18,OUT017,1717.7517290130795
4374,DRI01,OUT049,2785.57758642993
4375,DRE48,OUT049,2785.57758642993
4376,FDS51,OUT035,760.1248005134787
4377,FDM38,OUT017,760.1248005134787
4378,FDB60,OUT027,553.6929526785715
4379,FDY58,OUT035,3874.1350621359225
4380,FDY22,OUT045,1717.7517290130795
4381,FDF11,OUT027,553.6929526785715
4382,FDZ51,OUT035,1717.7517290130795
4383,FDQ45,OUT017,2785.57758642993
4384,FDF17,OUT035,2785.57758642993
4385,NCF31,OUT027,370.4193823834197
4386,FDA37,OUT013,1717.7517290130795
4387,FDO51,OUT046,760.1248005134787
4388,FDF34,OUT013,2785.57758642993
4389,FDD57,OUT018,2633.810205464481
4390,FDO37,OUT046,3874.1350621359225
4391,FDR49,OUT049,760.1248005134787
4392,FDS39,OUT049,1717.7517290130795
4393,FDI48,OUT027,122.91127172413792
4394,DRM35,OUT049,2785.57758642993
4395,FDV57,OUT035,2785.57758642993
4396,FDZ55,OUT013,2785.57758642993
4397,FDI28,OUT035,1717.7517290130795
4398,FDS21,OUT045,760.1248005134787
4399,FDT34,OUT013,1717.7517290130795
4400,DRI25,OUT035,760.1248005134787
4401,FDT47,OUT010,1717.7517290130795
4402,DRH39,OUT045,760.1248005134787
4403,NCD54,OUT045,2785.57758642993
4404,FDU16,OUT027,252.24345153846156
4405,NCW29,OUT045,1717.7517290130795
4406,FDV25,OUT027,553.6929526785715
4407,FDM56,OUT035,1717.7517290130795
4408,FDZ04,OUT027,122.91127172413792
4409,FDG59,OUT019,760.1248005134787
4410,FDI56,OUT045,1717.7517290130795
4411,FDS33,OUT035,1717.7517290130795
4412,FDC23,OUT049,2785.57758642993
4413,FDT11,OUT049,2785.57758642993
4414,FDG17,OUT045,3874.1350621359225
4415,FDZ44,OUT045,1717.7517290130795
4416,FDJ52,OUT013,2785.57758642993
4417,DRI23,OUT046,2785.57758642993
4418,DRE15,OUT010,1717.7517290130795
4419,NCF07,OUT013,1717.7517290130795
4420,NCR29,OUT049,760.1248005134787
4421,FDE44,OUT019,760.1248005134787
4422,FDT23,OUT035,1717.7517290130795
4423,NCG06,OUT017,3874.1350621359225
4424,NCU41,OUT010,2785.57758642993
4425,FDH46,OUT017,1717.7517290130795
4426,FDV31,OUT013,2785.57758642993
4427,NCT41,OUT027,370.4193823834197
4428,FDE22,OUT027,370.4193823834197
4429,FDC26,OUT045,1717.7517290130795
4430,DRF51,OUT017,760.1248005134787
4431,NCY53,OUT019,1717.7517290130795
4432,FDY21,OUT017,2785.57758642993
4433,FDL27,OUT013,760.1248005134787
4434,FDZ34,OUT049,2785.57758642993
4435,NCF43,OUT010,2785.57758642993
4436,FDC21,OUT035,1717.7517290130795
4437,FDL26,OUT013,2785.57758642993
4438,FDT25,OUT010,1717.7517290130795
4439,NCR30,OUT046,760.1248005134787
4440,DRL23,OUT019,1717.7517290130795
4441,NCR05,OUT049,2785.57758642993
4442,NCE19,OUT018,1758.2753692307695
4443,FDY07,OUT035,760.1248005134787
4444,FDB10,OUT017,3874.1350621359225
4445,FDP57,OUT013,1717.7517290130795
4446,FDU48,OUT019,1717.7517290130795
4447,FDH48,OUT035,1717.7517290130795
4448,FDO33,OUT035,1717.7517290130795
4449,NCU29,OUT045,2785.57758642993
4450,FDW35,OUT046,760.1248005134787
4451,FDH05,OUT010,3874.1350621359225
4452,FDP26,OUT049,1717.7517290130795
4453,DRG27,OUT035,760.1248005134787
4454,FDQ33,OUT046,2785.57758642993
4455,FDH20,OUT010,1717.7517290130795
4456,FDV14,OUT046,1717.7517290130795
4457,DRD01,OUT046,760.1248005134787
4458,NCI17,OUT049,1717.7517290130795
4459,FDF39,OUT010,3874.1350621359225
4460,FDX37,OUT046,1717.7517290130795
4461,NCX17,OUT035,3874.1350621359225
4462,FDN03,OUT013,3874.1350621359225
4463,NCS41,OUT010,2785.57758642993
4464,FDH34,OUT045,2785.57758642993
4465,NCX53,OUT018,3493.6062461538463
4466,FDY31,OUT046,2785.57758642993
4467,FDD20,OUT017,1717.7517290130795
4468,FDE51,OUT045,760.1248005134787
4469,FDV27,OUT046,1717.7517290130795
4470,FDF16,OUT035,2785.57758642993
4471,FDZ02,OUT049,1717.7517290130795
4472,NCK05,OUT045,760.1248005134787
4473,FDM12,OUT027,553.6929526785715
4474,NCA05,OUT018,4011.9429512605043
4475,FDX33,OUT045,2785.57758642993
4476,FDM25,OUT049,2785.57758642993
4477,FDE41,OUT018,2633.810205464481
4478,FDW14,OUT045,1717.7517290130795
4479,NCD30,OUT046,1717.7517290130795
4480,FDB23,OUT010,3874.1350621359225
4481,FDF45,OUT046,760.1248005134787
4482,FDW20,OUT017,1717.7517290130795
4483,FDF47,OUT045,3874.1350621359225
4484,NCR05,OUT019,2785.57758642993
4485,DRB01,OUT046,2785.57758642993
4486,FDE36,OUT013,2785.57758642993
4487,FDU56,OUT049,2785.57758642993
4488,FDB23,OUT049,3874.1350621359225
4489,FDN48,OUT049,1717.7517290130795
4490,FDS43,OUT013,2785.57758642993
4491,NCN05,OUT013,2785.57758642993
4492,NCL53,OUT049,2785.57758642993
4493,FDL56,OUT046,1717.7517290130795
4494,FDH17,OUT018,2633.810205464481
4495,FDP37,OUT046,1717.7517290130795
4496,FDG09,OUT019,2785.57758642993
4497,FDA55,OUT045,3874.1350621359225
4498,FDX31,OUT049,3874.1350621359225
4499,FDJ41,OUT045,3874.1350621359225
4500,DRC24,OUT045,2785.57758642993
4501,FDQ21,OUT035,1717.7517290130795
4502,NCT54,OUT045,1717.7517290130795
4503,FDH08,OUT049,3874.1350621359225
4504,FDY38,OUT018,5908.442360000001
4505,DRM11,OUT010,3874.1350621359225
4506,FDG32,OUT049,3874.1350621359225
4507,NCH18,OUT046,3874.1350621359225
4508,FDI20,OUT035,3874.1350621359225
4509,FDA33,OUT018,4011.9429512605043
4510,FDN45,OUT013,3874.1350621359225
4511,FDT45,OUT010,760.1248005134787
4512,FDR32,OUT035,3874.1350621359225
4513,FDA48,OUT017,3874.1350621359225
4514,FDN23,OUT017,2785.57758642993
4515,NCR18,OUT035,760.1248005134787
4516,FDD45,OUT046,1717.7517290130795
4517,FDI22,OUT018,8102.619550000001
4518,FDT09,OUT013,1717.7517290130795
4519,DRC24,OUT027,370.4193823834197
4520,FDT39,OUT046,2785.57758642993
4521,FDX28,OUT045,1717.7517290130795
4522,FDA50,OUT018,2633.810205464481
4523,FDT33,OUT027,370.4193823834197
4524,FDQ60,OUT049,1717.7517290130795
4525,NCM19,OUT018,2633.810205464481
4526,FDF40,OUT046,3874.1350621359225
4527,NCI30,OUT035,3874.1350621359225
4528,FDK34,OUT049,3874.1350621359225
4529,FDA38,OUT027,553.6929526785715
4530,FDT02,OUT045,760.1248005134787
4531,FDC11,OUT017,1717.7517290130795
4532,FDD08,OUT046,760.1248005134787
4533,NCS29,OUT046,3874.1350621359225
4534,DRI03,OUT010,2785.57758642993
4535,FDK48,OUT035,760.1248005134787
4536,FDM52,OUT049,2785.57758642993
4537,FDP49,OUT035,760.1248005134787
4538,DRA24,OUT046,2785.57758642993
4539,NCJ43,OUT049,2785.57758642993
4540,FDE11,OUT045,2785.57758642993
4541,FDP01,OUT049,2785.57758642993
4542,FDQ59,OUT018,2633.810205464481
4543,FDA43,OUT019,2785.57758642993
4544,FDL14,OUT017,2785.57758642993
4545,FDV50,OUT010,1717.7517290130795
4546,FDT01,OUT027,553.6929526785715
4547,NCC42,OUT035,1717.7517290130795
4548,FDO28,OUT046,1717.7517290130795
4549,FDD32,OUT019,1717.7517290130795
4550,FDV45,OUT035,2785.57758642993
4551,NCW17,OUT019,1717.7517290130795
4552,NCJ17,OUT027,252.24345153846156
4553,NCF18,OUT049,2785.57758642993
4554,FDP01,OUT045,2785.57758642993
4555,FDH24,OUT045,2785.57758642993
4556,FDI38,OUT027,553.6929526785715
4557,FDX03,OUT035,760.1248005134787
4558,FDY28,OUT046,3874.1350621359225
4559,FDN34,OUT018,4011.9429512605043
4560,FDJ02,OUT045,2785.57758642993
4561,FDW40,OUT019,1717.7517290130795
4562,FDX03,OUT017,760.1248005134787
4563,FDE17,OUT027,370.4193823834197
4564,FDT58,OUT046,2785.57758642993
4565,FDI38,OUT013,3874.1350621359225
4566,FDW22,OUT035,3874.1350621359225
4567,FDS15,OUT027,252.24345153846156
4568,NCX06,OUT013,2785.57758642993
4569,DRK47,OUT035,3874.1350621359225
4570,FDC23,OUT027,370.4193823834197
4571,FDM56,OUT010,1717.7517290130795
4572,FDP21,OUT046,2785.57758642993
4573,FDP58,OUT046,3874.1350621359225
4574,FDA27,OUT019,3874.1350621359225
4575,FDK41,OUT019,1717.7517290130795
4576,NCH42,OUT046,3874.1350621359225
4577,FDG29,OUT045,760.1248005134787
4578,FDW15,OUT018,4011.9429512605043
4579,FDD28,OUT018,1758.2753692307695
4580,FDQ37,OUT049,2785.57758642993
4581,FDC23,OUT035,2785.57758642993
4582,FDV13,OUT035,1717.7517290130795
4583,FDK33,OUT046,3874.1350621359225
4584,FDO33,OUT013,1717.7517290130795
4585,FDN21,OUT017,2785.57758642993
4586,NCW06,OUT027,553.6929526785715
4587,FDI38,OUT035,3874.1350621359225
4588,FDC21,OUT027,252.24345153846156
4589,NCS05,OUT046,1717.7517290130795
4590,NCN53,OUT049,760.1248005134787
4591,FDV40,OUT010,760.1248005134787
4592,FDG60,OUT017,3874.1350621359225
4593,NCY30,OUT027,553.6929526785715
4594,FDM40,OUT045,1717.7517290130795
4595,NCO30,OUT046,2785.57758642993
4596,FDK10,OUT046,2785.57758642993
4597,FDM36,OUT045,2785.57758642993
4598,FDN10,OUT013,1717.7517290130795
4599,FDM46,OUT018,2633.810205464481
4600,FDX50,OUT049,1717.7517290130795
4601,FDP33,OUT045,3874.1350621359225
4602,FDO12,OUT045,2785.57758642993
4603,FDC28,OUT013,1717.7517290130795
4604,FDO31,OUT045,1717.7517290130795
4605,FDX45,OUT035,2785.57758642993
4606,FDV21,OUT049,1717.7517290130795
4607,FDH04,OUT049,1717.7517290130795
4608,NCG54,OUT013,2785.57758642993
4609,FDO13,OUT046,2785.57758642993
4610,FDA09,OUT027,370.4193823834197
4611,FDC38,OUT017,1717.7517290130795
4612,NCO42,OUT046,2785.57758642993
4613,FDL45,OUT049,1717.7517290130795
4614,NCK31,OUT013,760.1248005134787
4615,FDM39,OUT017,2785.57758642993
4616,FDC22,OUT010,2785.57758642993
4617,FDF46,OUT046,1717.7517290130795
4618,FDQ37,OUT045,2785.57758642993
4619,FDH41,OUT010,3874.1350621359225
4620,FDQ04,OUT046,760.1248005134787
4621,NCQ02,OUT027,553.6929526785715
4622,FDJ57,OUT027,553.6929526785715
4623,NCE07,OUT049,1717.7517290130795
4624,FDE56,OUT013,760.1248005134787
4625,FDI20,OUT049,3874.1350621359225
4626,FDK36,OUT018,1758.2753692307695
4627,FDP08,OUT027,553.6929526785715
4628,FDF44,OUT017,1717.7517290130795
4629,NCU53,OUT017,2785.57758642993
4630,FDF47,OUT035,3874.1350621359225
4631,FDS55,OUT010,2785.57758642993
4632,FDZ52,OUT010,1717.7517290130795
4633,FDL04,OUT018,2633.810205464481
4634,NCM26,OUT035,2785.57758642993
4635,FDX43,OUT049,2785.57758642993
4636,FDP52,OUT049,3874.1350621359225
4637,DRK49,OUT045,760.1248005134787
4638,FDE38,OUT013,2785.57758642993
4639,DRF13,OUT035,2785.57758642993
4640,FDK41,OUT010,1717.7517290130795
4641,FDJ04,OUT027,252.24345153846156
4642,FDZ44,OUT018,2633.810205464481
4643,FDS11,OUT013,3874.1350621359225
4644,FDA55,OUT049,3874.1350621359225
4645,NCW53,OUT046,2785.57758642993
4646,FDB49,OUT027,252.24345153846156
4647,FDD23,OUT017,2785.57758642993
4648,NCV42,OUT045,1717.7517290130795
4649,NCZ29,OUT018,3493.6062461538463
4650,FDQ26,OUT013,760.1248005134787
4651,FDV08,OUT017,760.1248005134787
4652,FDC53,OUT049,1717.7517290130795
4653,FDV58,OUT010,2785.57758642993
4654,NCP02,OUT019,760.1248005134787
4655,DRI37,OUT045,760.1248005134787
4656,FDQ12,OUT049,3874.1350621359225
4657,FDE33,OUT046,1717.7517290130795
4658,FDX27,OUT045,1717.7517290130795
4659,FDM22,OUT017,760.1248005134787
4660,NCH30,OUT019,1717.7517290130795
4661,FDC04,OUT017,3874.1350621359225
4662,FDO38,OUT046,1717.7517290130795
4663,FDV52,OUT027,252.24345153846156
4664,FDB32,OUT013,1717.7517290130795
4665,FDV43,OUT018,1758.2753692307695
4666,FDI24,OUT018,4794.112032183908
4667,FDR40,OUT017,1717.7517290130795
4668,FDW02,OUT049,1717.7517290130795
4669,FDE44,OUT049,760.1248005134787
4670,FDL38,OUT046,1717.7517290130795
4671,NCT54,OUT010,1717.7517290130795
4672,DRJ39,OUT010,3874.1350621359225
4673,FDW55,OUT049,3874.1350621359225
4674,DRF13,OUT019,2785.57758642993
4675,NCW17,OUT049,1717.7517290130795
4676,FDP13,OUT035,760.1248005134787
4677,FDS08,OUT018,4794.112032183908
4678,NCP17,OUT035,760.1248005134787
4679,NCO53,OUT035,2785.57758642993
4680,FDH19,OUT045,2785.57758642993
4681,FDJ04,OUT017,1717.7517290130795
4682,FDG10,OUT049,760.1248005134787
4683,FDA40,OUT010,1717.7517290130795
4684,FDI53,OUT045,2785.57758642993
4685,FDU09,OUT010,760.1248005134787
4686,FDK60,OUT045,1717.7517290130795
4687,FDR43,OUT017,760.1248005134787
4688,FDW22,OUT017,3874.1350621359225
4689,DRP47,OUT010,3874.1350621359225
4690,DRG48,OUT010,2785.57758642993
4691,FDA14,OUT035,2785.57758642993
4692,FDU49,OUT013,1717.7517290130795
4693,FDK28,OUT045,3874.1350621359225
4694,FDT19,OUT046,2785.57758642993
4695,NCQ42,OUT045,1717.7517290130795
4696,FDD03,OUT045,3874.1350621359225
4697,NCM53,OUT013,1717.7517290130795
4698,NCX53,OUT045,1717.7517290130795
4699,FDV14,OUT027,252.24345153846156
4700,NCZ54,OUT017,2785.57758642993
4701,FDB39,OUT013,760.1248005134787
4702,DRC24,OUT046,2785.57758642993
4703,FDY36,OUT013,760.1248005134787
4704,FDN01,OUT035,2785.57758642993
4705,DRH25,OUT046,760.1248005134787
4706,FDV08,OUT046,760.1248005134787
4707,NCP53,OUT049,3874.1350621359225
4708,FDU52,OUT010,2785.57758642993
4709,NCI42,OUT045,3874.1350621359225
4710,FDZ14,OUT035,1717.7517290130795
4711,FDF11,OUT046,3874.1350621359225
4712,FDQ13,OUT018,2633.810205464481
4713,FDO32,OUT010,760.1248005134787
4714,DRJ37,OUT018,4011.9429512605043
4715,FDY43,OUT046,2785.57758642993
4716,NCT41,OUT017,2785.57758642993
4717,NCV17,OUT045,1717.7517290130795
4718,FDM04,OUT027,122.91127172413792
4719,DRB48,OUT018,964.5592555555558
4720,FDM24,OUT013,2785.57758642993
4721,FDT37,OUT049,3874.1350621359225
4722,NCO05,OUT010,1717.7517290130795
4723,FDL13,OUT046,3874.1350621359225
4724,FDL15,OUT017,2785.57758642993
4725,FDB11,OUT018,5908.442360000001
4726,FDL14,OUT019,2785.57758642993
4727,FDY10,OUT019,1717.7517290130795
4728,FDJ40,OUT049,1717.7517290130795
4729,NCW18,OUT046,3874.1350621359225
4730,NCY06,OUT013,1717.7517290130795
4731,DRE13,OUT018,2633.810205464481
4732,FDA26,OUT045,3874.1350621359225
4733,NCE19,OUT010,760.1248005134787
4734,FDE33,OUT035,1717.7517290130795
4735,DRL59,OUT027,122.91127172413792
4736,FDY07,OUT046,760.1248005134787
4737,FDF57,OUT018,4011.9429512605043
4738,FDM58,OUT035,1717.7517290130795
4739,FDP26,OUT027,252.24345153846156
4740,FDY32,OUT046,2785.57758642993
4741,FDD51,OUT010,760.1248005134787
4742,FDU22,OUT018,2633.810205464481
4743,FDZ49,OUT018,5908.442360000001
4744,NCI42,OUT017,3874.1350621359225
4745,FDT04,OUT027,122.91127172413792
4746,NCU41,OUT045,2785.57758642993
4747,FDS56,OUT045,3874.1350621359225
4748,NCN42,OUT017,2785.57758642993
4749,FDK34,OUT046,3874.1350621359225
4750,FDB03,OUT017,3874.1350621359225
4751,DRJ25,OUT035,760.1248005134787
4752,FDT25,OUT027,252.24345153846156
4753,FDN20,OUT013,2785.57758642993
4754,FDP09,OUT013,3874.1350621359225
4755,FDM20,OUT019,3874.1350621359225
4756,NCG55,OUT046,1717.7517290130795
4757,NCP14,OUT045,1717.7517290130795
4758,NCH06,OUT046,3874.1350621359225
4759,FDV52,OUT013,1717.7517290130795
4760,NCL07,OUT035,760.1248005134787
4761,DRJ11,OUT027,553.6929526785715
4762,DRO59,OUT013,760.1248005134787
4763,FDW15,OUT010,2785.57758642993
4764,NCQ30,OUT035,1717.7517290130795
4765,NCN54,OUT019,760.1248005134787
4766,FDY01,OUT027,252.24345153846156
4767,FDX39,OUT035,3874.1350621359225
4768,FDH53,OUT027,252.24345153846156
4769,FDA57,OUT035,760.1248005134787
4770,NCC07,OUT010,1717.7517290130795
4771,FDU28,OUT013,2785.57758642993
4772,FDK36,OUT010,760.1248005134787
4773,FDR36,OUT018,964.5592555555558
4774,NCQ17,OUT035,2785.57758642993
4775,FDS28,OUT019,760.1248005134787
4776,FDE08,OUT045,2785.57758642993
4777,FDU22,OUT046,1717.7517290130795
4778,FDG41,OUT045,1717.7517290130795
4779,FDO31,OUT010,1717.7517290130795
4780,FDM21,OUT019,3874.1350621359225
4781,FDU40,OUT017,2785.57758642993
4782,FDV36,OUT018,3493.6062461538463
4783,FDT10,OUT027,122.91127172413792
4784,FDX38,OUT045,760.1248005134787
4785,NCU30,OUT027,370.4193823834197
4786,NCV06,OUT049,2785.57758642993
4787,FDT16,OUT035,3874.1350621359225
4788,NCP41,OUT027,252.24345153846156
4789,FDZ56,OUT017,2785.57758642993
4790,FDC22,OUT035,2785.57758642993
4791,FDU10,OUT035,760.1248005134787
4792,FDS46,OUT045,1717.7517290130795
4793,FDO08,OUT049,2785.57758642993
4794,NCV42,OUT018,2633.810205464481
4795,FDP33,OUT035,3874.1350621359225
4796,FDJ12,OUT046,3874.1350621359225
4797,FDH04,OUT045,1717.7517290130795
4798,NCU54,OUT013,3874.1350621359225
4799,FDO36,OUT010,2785.57758642993
4800,FDT37,OUT027,553.6929526785715
4801,FDD14,OUT010,2785.57758642993
4802,FDA16,OUT013,3874.1350621359225
4803,NCS42,OUT019,1717.7517290130795
4804,FDP10,OUT019,1717.7517290130795
4805,FDQ28,OUT049,2785.57758642993
4806,FDK57,OUT010,1717.7517290130795
4807,FDK02,OUT013,1717.7517290130795
4808,FDW47,OUT018,2633.810205464481
4809,NCC42,OUT018,3493.6062461538463
4810,FDQ37,OUT018,5908.442360000001
4811,FDL40,OUT046,1717.7517290130795
4812,DRE13,OUT010,1717.7517290130795
4813,FDQ34,OUT027,252.24345153846156
4814,NCB54,OUT046,1717.7517290130795
4815,FDS48,OUT049,2785.57758642993
4816,FDO15,OUT045,760.1248005134787
4817,NCT30,OUT013,760.1248005134787
4818,FDU49,OUT027,252.24345153846156
4819,FDE21,OUT046,1717.7517290130795
4820,FDS49,OUT019,1717.7517290130795
4821,FDT38,OUT027,252.24345153846156
4822,FDZ01,OUT045,1717.7517290130795
4823,FDC41,OUT035,760.1248005134787
4824,DRG13,OUT010,2785.57758642993
4825,NCZ42,OUT018,5908.442360000001
4826,NCM07,OUT045,1717.7517290130795
4827,NCV17,OUT018,3493.6062461538463
4828,DRK39,OUT035,1717.7517290130795
4829,FDS37,OUT018,2633.810205464481
4830,FDV12,OUT019,1717.7517290130795
4831,NCG19,OUT018,5908.442360000001
4832,FDS51,OUT013,760.1248005134787
4833,NCO14,OUT046,760.1248005134787
4834,FDC38,OUT046,1717.7517290130795
4835,FDN15,OUT046,1717.7517290130795
4836,NCH42,OUT013,3874.1350621359225
4837,FDQ22,OUT046,760.1248005134787
4838,FDC05,OUT013,2785.57758642993
4839,FDZ31,OUT013,2785.57758642993
4840,DRJ23,OUT049,2785.57758642993
4841,FDC52,OUT035,2785.57758642993
4842,DRD12,OUT010,1717.7517290130795
4843,FDV55,OUT017,2785.57758642993
4844,FDD32,OUT046,1717.7517290130795
4845,FDR01,OUT049,2785.57758642993
4846,FDY08,OUT019,1717.7517290130795
4847,FDQ45,OUT045,2785.57758642993
4848,DRN11,OUT027,370.4193823834197
4849,NCS05,OUT018,3493.6062461538463
4850,FDY32,OUT035,2785.57758642993
4851,NCD31,OUT045,2785.57758642993
4852,NCE06,OUT049,2785.57758642993
4853,NCP14,OUT046,1717.7517290130795
4854,NCF18,OUT019,2785.57758642993
4855,FDF14,OUT018,4011.9429512605043
4856,FDB22,OUT017,2785.57758642993
4857,NCH54,OUT049,2785.57758642993
4858,FDU27,OUT035,760.1248005134787
4859,FDS58,OUT027,370.4193823834197
4860,NCU29,OUT035,2785.57758642993
4861,FDJ57,OUT013,2785.57758642993
4862,FDL56,OUT049,1717.7517290130795
4863,FDH60,OUT035,2785.57758642993
4864,FDN24,OUT018,1758.2753692307695
4865,FDD02,OUT017,1717.7517290130795
4866,FDP15,OUT017,3874.1350621359225
4867,FDB28,OUT027,553.6929526785715
4868,DRC49,OUT045,2785.57758642993
4869,NCG30,OUT018,3493.6062461538463
4870,FDJ14,OUT049,1717.7517290130795
4871,FDL52,OUT045,760.1248005134787
4872,NCG19,OUT027,553.6929526785715
4873,NCN41,OUT035,1717.7517290130795
4874,FDW22,OUT013,3874.1350621359225
4875,FDI02,OUT013,1717.7517290130795
4876,FDV51,OUT045,2785.57758642993
4877,FDV48,OUT046,1717.7517290130795
4878,NCL17,OUT019,1717.7517290130795
4879,FDP46,OUT045,1717.7517290130795
4880,FDU10,OUT045,760.1248005134787
4881,FDT37,OUT010,3874.1350621359225
4882,FDI27,OUT035,760.1248005134787
4883,FDN51,OUT046,3874.1350621359225
4884,FDW07,OUT035,1717.7517290130795
4885,FDN45,OUT049,3874.1350621359225
